senator,ticker,owner,buybasis,sellbasis,totalamount,earning_rate,first_buy,last_sell,open_state
Pat Roberts,NFLX,Spouse,327.5199275362319,333.3659491193738,1190750.0,0.01784936149418024,2020-01-10,2016-12-27,0.0
Pat Roberts,NOC,Spouse,310.2978102189781,324.0619469026549,312500.0,0.044357827320674253,2017-01-03,2019-06-21,0.0
Pat Roberts,NVAX,Spouse,151.0,115.0,8000.0,-0.23841059602649006,2020-08-17,2020-10-13,0.0
Pat Roberts,NVDA,Spouse,86.32522123893806,82.98780487804878,431000.0,-0.03866096504579702,2018-02-05,2020-11-04,0.0
Pat Roberts,PLUG,Spouse,35.0,42.0,8000.0,0.2,2020-12-22,2021-11-15,1.0
Pat Roberts,SBUX,Spouse,54.6,58.20987654320987,40250.0,0.0661149550038438,2015-03-06,2017-12-07,0.0
Pat Roberts,SPOT,Spouse,268.0,281.0,8000.0,0.048507462686567165,2020-07-02,2021-11-15,1.0
Pat Roberts,SQ,Spouse,239.0,232.0,32500.0,-0.029288702928870293,2020-12-22,2021-11-15,1.0
Pat Roberts,T,Spouse,37.0,38.0,16000.0,0.02702702702702703,2017-06-05,2017-09-26,0.0
Pat Roberts,TCS,Spouse,19.0,7.25,20000.0,-0.618421052631579,2015-01-02,2017-09-26,0.0
Pat Roberts,TGT,Spouse,76.0,94.33333333333333,16000.0,0.24122807017543854,2018-07-05,2018-07-18,0.0
Pat Roberts,TJX,Spouse,39.666666666666664,40.25,28000.0,0.014705882352941237,2017-01-09,2016-12-15,0.0
Pat Roberts,TSLA,Spouse,350.8791208791209,503.3855421686747,87000.0,0.43464091253834636,2020-08-03,2020-12-21,0.0
Pat Roberts,TWTR,Spouse,36.0,52.0,8000.0,0.4444444444444444,2015-01-02,2021-11-15,1.0
Pat Roberts,V,Spouse,182.0,213.0,65000.0,0.17032967032967034,2020-03-20,2021-11-15,1.0
Pat Roberts,W,Joint,236.0,253.0,32500.0,0.07203389830508475,2020-11-17,2021-11-15,1.0
Pat Roberts,W,Spouse,269.0,278.0,53750.0,0.03345724907063197,2020-09-16,2020-12-21,0.0
Pat Roberts,WF,Spouse,51.0,46.0,12000.0,-0.09803921568627451,2017-08-01,2017-09-26,0.0
Pat Roberts,WMT,Spouse,109.16666666666667,113.79797979797979,73500.0,0.04242424242424233,2018-02-14,2020-09-04,0.0
Pat Roberts,XOM,Joint,78.0,64.0,8000.0,-0.1794871794871795,2018-08-20,2021-11-15,1.0
Pat Roberts,XOM,Spouse,38.0,84.5,12000.0,1.2236842105263157,2020-03-26,2014-12-12,0.0
Pat Roberts,ZM,Spouse,393.0,259.0,65000.0,-0.34096692111959287,2020-09-09,2021-11-15,1.0
Pat Roberts,ZNGA,Spouse,7.0,2.0,24000.0,-0.7142857142857143,2021-11-15,2016-12-15,-1.0
Patrick J Toomey,AAPL,Child,125.0,150.0,8000.0,0.2,2020-08-27,2021-11-15,1.0
Patrick J Toomey,AIV,Self,4.802469135802469,8.0,40500.0,0.6658097686375322,2020-11-30,2021-11-15,1.0
Patrick J Toomey,BAC,Joint,23.0,47.0,32500.0,1.0434782608695652,2017-01-25,2021-11-15,1.0
Patrick J Toomey,BAC,Self,47.0,30.0,32500.0,-0.3617021276595745,2021-11-15,2018-01-05,-1.0
Patrick J Toomey,BOX,Self,22.5,23.0,12000.0,0.022222222222222223,2018-04-23,2018-05-02,0.0
Patrick J Toomey,CAPL,Self,20.0,17.5,16000.0,-0.125,2021-11-15,2018-08-22,-1.0
Patrick J Toomey,CVX,Joint,105.23711340206185,102.0,56750.0,-0.030760188087774254,2015-06-16,2016-08-03,0.0
Patrick J Toomey,DD,Joint,89.0,79.0,32500.0,-0.11235955056179775,2017-02-22,2021-11-15,1.0
Patrick J Toomey,EEM,Joint,51.0,32.0,8000.0,-0.37254901960784315,2021-11-15,2015-12-30,-1.0
Patrick J Toomey,EEM,Spouse,40.0,51.0,8000.0,0.275,2015-02-27,2021-11-15,1.0
Patrick J Toomey,ET,Self,17.0,12.0,8000.0,-0.29411764705882354,2018-10-19,2019-11-06,0.0
Patrick J Toomey,ETP,Self,18.5,19.0,16000.0,0.02702702702702703,2015-05-01,2021-11-15,1.0
Patrick J Toomey,GE,Joint,230.0,96.0,8000.0,-0.5826086956521739,2017-02-13,2018-09-06,0.0
Patrick J Toomey,GE,Self,135.19753086419752,148.5,28250.0,0.0983928408364534,2017-12-06,2019-11-05,0.0
Patrick J Toomey,GLD,Self,174.0,118.0,32500.0,-0.3218390804597701,2021-11-15,2018-07-03,-1.0
Patrick J Toomey,GME,Child,332.0,263.0,8000.0,-0.20783132530120482,2021-01-27,2021-01-28,0.0
Patrick J Toomey,MPLX,Self,31.0,32.0,8000.0,0.03225806451612903,2015-12-04,2019-06-28,0.0
Patrick J Toomey,MTUM,Joint,189.0,73.0,32500.0,-0.6137566137566137,2021-11-15,2016-05-02,-1.0
Patrick J Toomey,NDAQ,Child,104.0,104.0,8000.0,0.0,2019-11-19,2019-11-19,0.0
Patrick J Toomey,NKLA,Child,57.0,39.0,8000.0,-0.3157894736842105,2020-07-09,2020-07-20,0.0
Patrick J Toomey,PCY,Joint,26.0,28.0,32500.0,0.07692307692307693,2021-11-15,2015-01-05,-1.0
Patrick J Toomey,PENN,Child,119.0,57.0,8000.0,-0.5210084033613446,2021-02-09,2021-11-15,1.0
Patrick J Toomey,PEY,Joint,20.0,15.0,32500.0,-0.25,2021-11-15,2016-09-13,-1.0
Patrick J Toomey,PEY,Self,20.0,17.0,32500.0,-0.15,2021-11-15,2017-07-25,-1.0
Patrick J Toomey,PFS,Joint,25.0,19.195195195195197,333000.0,-0.23219219219219212,2021-11-15,2016-11-22,-1.0
Patrick J Toomey,PFS,Self,25.0,21.968992248062015,64500.0,-0.12124031007751938,2021-11-15,2015-02-11,-1.0
Patrick J Toomey,PG,Joint,80.0,82.0,48750.0,0.025,2015-04-27,2016-06-14,0.0
Patrick J Toomey,PG,Self,147.0,81.0,32500.0,-0.4489795918367347,2021-11-15,2018-08-02,-1.0
Patrick J Toomey,PPL,Self,33.0,28.0,32500.0,-0.15151515151515152,2019-12-10,2021-11-15,1.0
Patrick J Toomey,QQQ,Spouse,394.0,101.0,8000.0,-0.7436548223350253,2021-11-15,2015-01-30,-1.0
Patrick J Toomey,SHOP,Child,1661.0,1118.0,8000.0,-0.32691149909692957,2021-11-15,2021-01-27,-1.0
Patrick J Toomey,SHY,Joint,84.0,84.0,32500.0,0.0,2015-01-05,2016-05-02,0.0
Patrick J Toomey,SPG,Joint,140.0,165.0,8000.0,0.17857142857142858,2021-10-15,2021-11-15,1.0
Patrick J Toomey,SPY,Joint,467.0,182.0,8000.0,-0.6102783725910065,2021-11-15,2016-02-11,-1.0
Patrick J Toomey,SPY,Spouse,467.0,200.0,32500.0,-0.5717344753747323,2021-11-15,2015-01-30,-1.0
Patrick J Toomey,T,Joint,41.0,24.0,32500.0,-0.4146341463414634,2017-01-25,2021-11-15,1.0
Patrick J Toomey,T,Self,24.0,36.0,65000.0,0.5,2021-11-15,2017-08-07,-1.0
Patrick J Toomey,TBT,Joint,17.0,37.5,16000.0,1.2058823529411764,2021-11-15,2018-09-25,-1.0
Patrick J Toomey,TRV,Joint,121.0,158.0,8000.0,0.30578512396694213,2017-02-22,2021-11-15,1.0
Patrick J Toomey,TSLA,Child,364.0,574.5,16000.0,0.5782967032967034,2020-07-07,2020-07-07,0.0
Patrick J Toomey,VZ,Joint,48.0,49.0,36500.0,0.020833333333333332,2015-06-04,2017-01-27,0.0
Patrick J Toomey,XEL,Joint,42.0,63.0,32500.0,0.5,2017-02-22,2021-11-15,1.0
Patrick J Toomey,XLU,Spouse,48.0,45.0,8000.0,-0.0625,2015-01-30,2015-02-27,0.0
Patrick J Toomey,XLV,Spouse,69.0,133.0,8000.0,0.927536231884058,2015-01-30,2021-11-15,1.0
Patty Murray,AAPL,Spouse,35.0,35.0,8000.0,0.0,2017-03-16,2017-06-15,0.0
Patty Murray,AMGN,Spouse,180.0,163.0,8000.0,-0.09444444444444444,2017-03-16,2017-06-15,0.0
Patty Murray,AMT,Spouse,263.0,130.0,8000.0,-0.5057034220532319,2021-11-15,2017-06-15,-1.0
Patty Murray,APA,Spouse,51.0,47.0,8000.0,-0.0784313725490196,2017-03-16,2017-06-15,0.0
Patty Murray,BA,Spouse,178.0,193.0,8000.0,0.08426966292134831,2017-03-16,2017-06-15,0.0
Patty Murray,BAC,Spouse,25.0,23.0,8000.0,-0.08,2017-03-16,2017-06-15,0.0
Patty Murray,BGS,Spouse,40.0,39.0,8000.0,-0.025,2017-03-16,2017-06-15,0.0
Patty Murray,BMY,Spouse,57.0,54.0,8000.0,-0.05263157894736842,2017-03-16,2017-06-15,0.0
Patty Murray,CB,Spouse,137.0,146.0,8000.0,0.06569343065693431,2017-03-16,2017-06-15,0.0
Patty Murray,CCI,Spouse,89.0,101.0,8000.0,0.1348314606741573,2017-03-16,2017-06-15,0.0
Patty Murray,CMA,Spouse,71.0,74.0,8000.0,0.04225352112676056,2017-03-16,2017-06-15,0.0
Patty Murray,CMCSA,Spouse,37.0,41.0,8000.0,0.10810810810810811,2017-03-16,2017-06-15,0.0
Patty Murray,COP,Spouse,45.0,45.0,8000.0,0.0,2017-03-16,2017-06-15,0.0
Patty Murray,CSCO,Spouse,34.0,31.0,8000.0,-0.08823529411764706,2017-03-16,2017-06-15,0.0
Patty Murray,CVS,Spouse,79.0,80.0,8000.0,0.012658227848101266,2017-03-16,2017-06-15,0.0
Patty Murray,CVX,Spouse,108.0,106.0,8000.0,-0.018518518518518517,2017-03-16,2017-06-15,0.0
Patty Murray,DIS,Spouse,111.0,105.0,8000.0,-0.05405405405405406,2017-03-16,2017-06-15,0.0
Patty Murray,DUK,Spouse,81.0,86.0,8000.0,0.06172839506172839,2017-03-16,2017-06-15,0.0
Patty Murray,ETN,Spouse,73.0,75.0,8000.0,0.0273972602739726,2017-03-16,2017-06-15,0.0
Patty Murray,ETR,Spouse,75.0,79.0,8000.0,0.05333333333333334,2017-03-16,2017-06-15,0.0
Patty Murray,EXC,Spouse,36.0,36.0,8000.0,0.0,2017-03-16,2017-06-15,0.0
Patty Murray,FL,Spouse,75.0,55.0,8000.0,-0.26666666666666666,2017-03-16,2021-11-15,1.0
Patty Murray,GD,Spouse,191.0,200.0,8000.0,0.04712041884816754,2017-03-16,2017-06-15,0.0
Patty Murray,GE,Spouse,228.0,220.0,8000.0,-0.03508771929824561,2017-03-16,2017-06-15,0.0
Patty Murray,GILD,Spouse,68.0,64.0,8000.0,-0.058823529411764705,2017-03-16,2017-06-15,0.0
Patty Murray,GM,Spouse,37.0,34.0,8000.0,-0.08108108108108109,2017-03-16,2017-06-15,0.0
Patty Murray,GSK,Spouse,42.0,43.0,8000.0,0.023809523809523808,2017-03-16,2017-06-15,0.0
Patty Murray,HSY,Spouse,109.0,114.0,8000.0,0.045871559633027525,2017-03-16,2017-06-15,0.0
Patty Murray,JNJ,Spouse,128.0,132.0,8000.0,0.03125,2017-03-16,2017-06-15,0.0
Patty Murray,JPM,Spouse,92.0,86.0,8000.0,-0.06521739130434782,2017-03-16,2017-06-15,0.0
Patty Murray,KAR,Spouse,17.0,16.0,8000.0,-0.058823529411764705,2017-03-16,2017-06-15,0.0
Patty Murray,KEY,Spouse,18.0,18.0,8000.0,0.0,2017-03-16,2017-06-15,0.0
Patty Murray,KMB,Spouse,134.0,130.0,8000.0,-0.029850746268656716,2017-03-16,2017-06-15,0.0
Patty Murray,KMI,Spouse,21.0,18.0,8000.0,-0.14285714285714285,2017-03-16,2017-06-15,0.0
Patty Murray,KO,Spouse,42.0,45.0,8000.0,0.07142857142857142,2017-03-16,2017-06-15,0.0
Patty Murray,LYB,Spouse,90.0,80.0,8000.0,-0.1111111111111111,2017-03-16,2017-06-15,0.0
Patty Murray,MDC,Spouse,51.0,29.0,8000.0,-0.43137254901960786,2021-11-15,2017-06-15,-1.0
Patty Murray,MDT,Spouse,82.0,87.0,8000.0,0.06097560975609756,2017-03-16,2017-06-15,0.0
Patty Murray,MET,Spouse,48.0,47.0,8000.0,-0.020833333333333332,2017-03-16,2017-06-15,0.0
Patty Murray,MMC,Spouse,74.0,167.0,8000.0,1.2567567567567568,2017-03-16,2021-11-15,1.0
Patty Murray,MRK,Spouse,61.0,60.0,8000.0,-0.01639344262295082,2017-03-16,2017-06-15,0.0
Patty Murray,MS,Spouse,46.0,44.0,8000.0,-0.043478260869565216,2017-03-16,2017-06-15,0.0
Patty Murray,MSFT,Spouse,64.0,69.0,8000.0,0.078125,2017-03-16,2017-06-15,0.0
Patty Murray,MTB,Spouse,164.0,161.0,8000.0,-0.018292682926829267,2017-03-16,2017-06-15,0.0
Patty Murray,PAYX,Spouse,62.0,60.0,8000.0,-0.03225806451612903,2017-03-16,2017-06-15,0.0
Patty Murray,PDM,Spouse,19.0,21.0,8000.0,0.10526315789473684,2021-11-15,2017-06-15,-1.0
Patty Murray,PFE,Spouse,32.0,31.0,8000.0,-0.03125,2017-03-16,2017-06-15,0.0
Patty Murray,PG,Spouse,91.0,88.0,8000.0,-0.03296703296703297,2017-03-16,2017-06-15,0.0
Patty Murray,PPL,Spouse,36.0,39.0,8000.0,0.08333333333333333,2017-03-16,2017-06-15,0.0
Patty Murray,PRU,Spouse,111.0,107.0,8000.0,-0.036036036036036036,2017-03-16,2017-06-15,0.0
Patty Murray,PSA,Spouse,221.0,210.0,8000.0,-0.049773755656108594,2017-03-16,2017-06-15,0.0
Patty Murray,QCOM,Spouse,58.0,56.0,8000.0,-0.034482758620689655,2017-03-16,2017-06-15,0.0
Patty Murray,SABR,Spouse,21.0,22.0,8000.0,0.047619047619047616,2017-03-16,2017-06-15,0.0
Patty Murray,SLB,Spouse,79.0,67.0,8000.0,-0.1518987341772152,2017-03-16,2017-06-15,0.0
Patty Murray,SNY,Spouse,44.0,47.0,8000.0,0.06818181818181818,2017-03-16,2017-06-15,0.0
Patty Murray,SO,Spouse,50.0,51.0,8000.0,0.02,2017-03-16,2017-06-15,0.0
Patty Murray,STT,Spouse,80.0,88.0,8000.0,0.1,2017-03-16,2017-06-15,0.0
Patty Murray,SU,Spouse,30.0,29.0,8000.0,-0.03333333333333333,2017-03-16,2017-06-15,0.0
Patty Murray,T,Spouse,42.0,38.0,8000.0,-0.09523809523809523,2017-03-16,2017-06-15,0.0
Patty Murray,TAP,Spouse,98.0,87.0,8000.0,-0.11224489795918367,2017-03-16,2017-06-15,0.0
Patty Murray,TEL,Spouse,76.0,78.0,8000.0,0.02631578947368421,2017-03-16,2017-06-15,0.0
Patty Murray,TEVA,Spouse,9.0,30.0,8000.0,2.3333333333333335,2021-11-15,2017-06-15,-1.0
Patty Murray,TGT,Spouse,54.0,56.0,8000.0,0.037037037037037035,2017-03-16,2017-06-15,0.0
Patty Murray,TSM,Spouse,118.0,35.0,8000.0,-0.7033898305084746,2021-11-15,2017-06-15,-1.0
Patty Murray,TUP,Spouse,60.0,72.0,8000.0,0.2,2017-03-16,2017-06-15,0.0
Patty Murray,UPS,Spouse,107.0,109.0,8000.0,0.018691588785046728,2017-03-16,2017-06-15,0.0
Patty Murray,USB,Spouse,55.0,52.0,8000.0,-0.05454545454545454,2017-03-16,2017-06-15,0.0
Patty Murray,VTR,Spouse,54.0,68.0,8000.0,0.25925925925925924,2021-11-15,2017-06-15,-1.0
Patty Murray,VZ,Spouse,50.0,46.0,8000.0,-0.08,2017-03-16,2017-06-15,0.0
Patty Murray,WBA,Spouse,85.0,82.0,8000.0,-0.03529411764705882,2017-03-16,2017-06-15,0.0
Patty Murray,WFC,Spouse,59.0,54.0,8000.0,-0.0847457627118644,2017-03-16,2017-06-15,0.0
Patty Murray,WMB,Spouse,28.0,28.0,8000.0,0.0,2017-03-16,2017-06-15,0.0
Patty Murray,WMT,Spouse,70.0,78.0,8000.0,0.11428571428571428,2017-03-16,2017-06-15,0.0
Patty Murray,WRK,Spouse,52.0,57.0,8000.0,0.09615384615384616,2017-03-16,2017-06-15,0.0
Patty Murray,XOM,Spouse,81.0,82.0,8000.0,0.012345679012345678,2017-03-16,2017-06-15,0.0
Rafael E Cruz,GS,Joint,405.0,171.0,150000.0,-0.5777777777777777,2021-11-15,2019-05-15,-1.0
Rafael E Cruz,OKE,Joint,63.0,26.0,65000.0,-0.5873015873015873,2021-11-15,2016-04-17,-1.0
Rafael E Cruz,PAGP,Joint,73.0,17.0,41500.0,-0.7671232876712328,2015-02-03,2019-11-27,0.0
"Robert P Casey, Jr.",FE,Child,39.0,32.0,8000.0,-0.1794871794871795,2021-11-15,2017-08-31,-1.0
Ron L Wyden,AAPL,Child,136.0,150.0,48000.0,0.10294117647058823,2021-01-20,2021-11-15,1.0
Ron L Wyden,AAPL,Spouse,105.72093023255815,150.0,537500.0,0.4188297404311482,2020-06-23,2021-11-15,1.0
Ron L Wyden,AMAT,Spouse,58.48093841642229,138.6,210250.0,1.3700030087253032,2021-02-26,2021-04-16,0.0
Ron L Wyden,AMWD,Spouse,93.0,87.0,8000.0,-0.06451612903225806,2020-08-24,2020-08-27,0.0
Ron L Wyden,AMZN,Spouse,2525.768361581921,3550.0,442500.0,0.40551289421354125,2020-04-06,2021-11-15,1.0
Ron L Wyden,AVGO,Spouse,289.3333333333333,483.0,136250.0,0.6693548387096775,2020-04-06,2021-04-06,0.0
Ron L Wyden,BERY,Spouse,45.0,68.0,75000.0,0.5111111111111111,2020-06-02,2021-11-15,1.0
Ron L Wyden,BLL,Spouse,65.0,94.0,75000.0,0.4461538461538462,2020-05-07,2021-11-15,1.0
Ron L Wyden,BRY,Spouse,3.0,9.0,32500.0,2.0,2020-05-07,2021-11-15,1.0
Ron L Wyden,BYND,Spouse,118.33333333333333,122.0,86250.0,0.03098591549295779,2020-05-05,2020-11-10,0.0
Ron L Wyden,C,Spouse,69.0,42.0,8000.0,-0.391304347826087,2021-11-15,2020-04-24,-1.0
Ron L Wyden,CAT,Spouse,128.0,130.0,70000.0,0.015625,2020-04-06,2020-07-13,0.0
Ron L Wyden,CLX,Spouse,237.0,224.0,8000.0,-0.05485232067510549,2020-08-05,2020-08-24,0.0
Ron L Wyden,COST,Spouse,311.5,519.0,65000.0,0.666131621187801,2020-06-24,2021-11-15,1.0
Ron L Wyden,COUP,Spouse,269.04347826086956,223.0,172500.0,-0.1711376858435682,2020-06-17,2021-11-15,1.0
Ron L Wyden,CRWD,Spouse,67.0,71.0,53750.0,0.05970149253731343,2020-04-21,2020-04-24,0.0
Ron L Wyden,CSCO,Spouse,40.0,57.0,32500.0,0.425,2020-04-06,2021-11-15,1.0
Ron L Wyden,DHI,Spouse,69.11148648648648,97.0,148000.0,0.4035293542552672,2020-07-28,2021-11-15,1.0
Ron L Wyden,DIS,Child,139.0,159.0,48000.0,0.14388489208633093,2021-01-27,2021-11-15,1.0
Ron L Wyden,DIS,Spouse,108.33082706766918,159.0,332500.0,0.46772626318711824,2020-04-06,2021-11-15,1.0
Ron L Wyden,DPZ,Spouse,365.0,515.0,75000.0,0.410958904109589,2020-05-05,2021-11-15,1.0
Ron L Wyden,F,Spouse,6.0,19.0,73000.0,2.1666666666666665,2020-04-17,2021-11-15,1.0
Ron L Wyden,FB,Spouse,229.32926829268294,347.0,205000.0,0.5131082159000265,2020-05-20,2021-11-15,1.0
Ron L Wyden,FDX,Spouse,209.75,253.0,130000.0,0.2061978545887962,2020-08-14,2021-11-15,1.0
Ron L Wyden,GE,Spouse,107.0,48.0,8000.0,-0.5514018691588785,2021-11-15,2020-05-07,-1.0
Ron L Wyden,GOOG,Spouse,1374.5090497737556,2992.0,221000.0,1.17677722856207,2020-04-06,2021-11-15,1.0
Ron L Wyden,GRUB,Spouse,16.0,13.0,8000.0,-0.1875,2020-04-06,2021-11-15,1.0
Ron L Wyden,INTC,Spouse,60.0,56.5,48750.0,-0.058333333333333334,2020-06-17,2020-08-03,0.0
Ron L Wyden,IRBT,Spouse,72.84567901234568,90.0,81000.0,0.2354885179222099,2020-04-06,2021-11-15,1.0
Ron L Wyden,JCI,Spouse,78.0,27.0,8000.0,-0.6538461538461539,2021-11-15,2020-04-24,-1.0
Ron L Wyden,KLAC,Child,290.0,348.0,24000.0,0.2,2021-01-27,2021-04-06,0.0
Ron L Wyden,KLAC,Spouse,185.44334975369458,344.4,226500.0,0.8571709390357285,2021-02-26,2021-04-16,0.0
Ron L Wyden,KR,Spouse,35.670103092783506,35.0,61750.0,-0.01878612716763009,2020-08-04,2020-08-24,0.0
Ron L Wyden,LOW,Spouse,158.0,235.0,32500.0,0.4873417721518987,2020-08-18,2021-11-15,1.0
Ron L Wyden,MAR,Spouse,103.64383561643835,83.0,178750.0,-0.19918054454136924,2020-05-27,2020-08-03,0.0
Ron L Wyden,MCD,Spouse,181.0,252.0,32500.0,0.39226519337016574,2020-05-05,2021-11-15,1.0
Ron L Wyden,MMM,Spouse,157.0,183.0,75000.0,0.16560509554140126,2020-06-23,2021-11-15,1.0
Ron L Wyden,MSFT,Spouse,202.74545454545455,336.0,412500.0,0.6572504708097928,2020-06-17,2021-11-15,1.0
Ron L Wyden,MTCH,Spouse,102.35064935064935,147.0,115500.0,0.43623905595736584,2021-04-01,2021-11-15,1.0
Ron L Wyden,NFLX,Child,491.0,479.3333333333333,24000.0,-0.023761031907671457,2020-08-20,2020-09-23,0.0
Ron L Wyden,NFLX,Spouse,432.6744186046512,679.0,107500.0,0.5693093254501478,2020-06-03,2021-11-15,1.0
Ron L Wyden,NVDA,Child,139.0,301.0,24000.0,1.1654676258992807,2020-10-16,2021-11-15,1.0
Ron L Wyden,NVDA,Spouse,95.67450980392157,301.0,637500.0,2.1460835348608436,2020-04-21,2021-11-15,1.0
Ron L Wyden,OSK,Spouse,75.32142857142857,115.0,140000.0,0.5267899478425795,2020-07-13,2021-11-15,1.0
Ron L Wyden,PSA,Spouse,198.46428571428572,329.0,140000.0,0.6577289904624797,2020-08-04,2021-11-15,1.0
Ron L Wyden,PYPL,Spouse,141.56976744186048,212.0,215000.0,0.497494866529774,2020-04-23,2021-11-15,1.0
Ron L Wyden,QSR,Spouse,47.23456790123457,58.0,40500.0,0.2279142707788813,2020-04-06,2021-11-15,1.0
Ron L Wyden,RDS-B,Spouse,35.0,33.0,8000.0,-0.05714285714285714,2020-04-06,2020-06-04,0.0
Ron L Wyden,SBUX,Spouse,74.0246913580247,112.0,40500.0,0.5130086724482987,2020-04-06,2021-11-15,1.0
Ron L Wyden,SQ,Spouse,155.5,232.0,65000.0,0.4919614147909968,2020-08-21,2021-11-15,1.0
Ron L Wyden,STX,Spouse,49.45021645021645,106.0,115500.0,1.1435699903703054,2021-02-26,2021-11-15,1.0
Ron L Wyden,STZ,Spouse,172.27906976744185,233.0,141250.0,0.3524568034557236,2020-05-07,2021-04-06,0.0
Ron L Wyden,T,Spouse,30.40740740740741,29.0,57750.0,-0.046285018270401976,2020-04-06,2020-08-21,0.0
Ron L Wyden,TEL,Spouse,164.0,69.0,8000.0,-0.5792682926829268,2021-11-15,2020-04-24,-1.0
Ron L Wyden,TRIP,Spouse,23.3953488372093,18.0,91250.0,-0.2306163021868787,2020-05-27,2020-07-07,0.0
Ron L Wyden,UBER,Spouse,32.0,31.0,32500.0,-0.03125,2020-05-08,2020-05-11,0.0
Ron L Wyden,UPS,Spouse,153.9794520547945,212.0,365000.0,0.376807081535519,2020-04-08,2021-11-15,1.0
Ron L Wyden,V,Spouse,164.0,213.0,32500.0,0.29878048780487804,2020-04-06,2021-11-15,1.0
Ron L Wyden,VAC,Spouse,94.5,83.0,48750.0,-0.12169312169312169,2020-05-26,2020-08-03,0.0
Ron L Wyden,VMC,Spouse,116.36986301369863,202.0,182500.0,0.7358446144791053,2020-04-17,2021-11-15,1.0
Ron L Wyden,W,Spouse,340.0,303.0,75000.0,-0.10882352941176471,2020-08-24,2020-09-02,0.0
Ron L Wyden,WDAY,Child,228.0,296.0,24000.0,0.2982456140350877,2020-10-16,2021-11-15,1.0
Ron L Wyden,WDAY,Spouse,182.0,296.0,8000.0,0.6263736263736264,2020-08-05,2021-11-15,1.0
Ron L Wyden,XOM,Spouse,40.0,41.0,32500.0,0.025,2020-04-06,2020-08-21,0.0
Roy Blunt,NRDY,Spouse,10.0,8.0,8000.0,-0.2,2021-09-27,2021-11-15,1.0
Sheldon Whitehouse,A,Self,159.0,41.0,8000.0,-0.7421383647798742,2021-11-15,2015-02-24,-1.0
Sheldon Whitehouse,AAPL,Joint,150.0,30.38938053097345,56500.0,-0.7974041297935103,2021-11-15,2017-08-24,-1.0
Sheldon Whitehouse,AAPL,Self,150.0,32.317535545023695,105500.0,-0.7845497630331754,2021-11-15,2018-12-04,-1.0
Sheldon Whitehouse,ABBV,Self,116.0,55.0,8000.0,-0.5258620689655172,2021-11-15,2015-03-10,-1.0
Sheldon Whitehouse,ABT,Joint,39.0,45.0,8000.0,0.15384615384615385,2016-11-15,2017-02-23,0.0
Sheldon Whitehouse,ACN,Joint,370.0,119.0,32500.0,-0.6783783783783783,2021-11-15,2016-06-07,-1.0
Sheldon Whitehouse,ACN,Self,370.0,94.0,32500.0,-0.745945945945946,2021-11-15,2015-04-06,-1.0
Sheldon Whitehouse,ADI,Child,79.0,185.0,16000.0,1.3417721518987342,2017-03-14,2021-11-15,1.0
Sheldon Whitehouse,ADI,Joint,84.5,185.0,16000.0,1.1893491124260356,2017-05-08,2021-11-15,1.0
Sheldon Whitehouse,ADI,Self,76.0,185.0,32500.0,1.4342105263157894,2017-02-10,2021-11-15,1.0
Sheldon Whitehouse,AIG,Self,58.0,51.0,8000.0,-0.1206896551724138,2021-11-15,2015-01-14,-1.0
Sheldon Whitehouse,AKAM,Self,108.0,49.0,8000.0,-0.5462962962962963,2021-11-15,2017-05-16,-1.0
Sheldon Whitehouse,AMGN,Joint,151.0,209.0,32500.0,0.3841059602649007,2016-05-24,2021-11-15,1.0
Sheldon Whitehouse,AMGN,Self,156.33333333333334,146.0,16000.0,-0.06609808102345421,2015-03-10,2016-12-23,0.0
Sheldon Whitehouse,AMGN,Spouse,154.0,209.0,24000.0,0.35714285714285715,2016-04-12,2021-11-15,1.0
Sheldon Whitehouse,AMZN,Child,3550.0,630.0,8000.0,-0.8225352112676056,2021-11-15,2016-04-19,-1.0
Sheldon Whitehouse,AMZN,Joint,1572.6913580246915,3550.0,40500.0,1.2572769805633182,2018-05-07,2021-11-15,1.0
Sheldon Whitehouse,AMZN,Spouse,599.0,3550.0,32500.0,4.926544240400668,2016-04-12,2021-11-15,1.0
Sheldon Whitehouse,ASIX,Child,15.0,49.0,8000.0,2.2666666666666666,2016-10-03,2021-11-15,1.0
Sheldon Whitehouse,ASIX,Joint,15.0,49.0,8000.0,2.2666666666666666,2016-10-03,2021-11-15,1.0
Sheldon Whitehouse,ASIX,Self,15.0,49.0,8000.0,2.2666666666666666,2016-10-03,2021-11-15,1.0
Sheldon Whitehouse,AXP,Self,182.0,64.0,32500.0,-0.6483516483516484,2021-11-15,2016-09-28,-1.0
Sheldon Whitehouse,BA,Joint,146.0,375.0,28250.0,1.5684931506849316,2017-01-24,2019-03-15,0.0
Sheldon Whitehouse,BA,Spouse,366.0,375.0,8000.0,0.02459016393442623,2018-06-06,2019-03-15,0.0
Sheldon Whitehouse,BABA,Self,166.0,82.0,32500.0,-0.5060240963855421,2021-11-15,2015-04-07,-1.0
Sheldon Whitehouse,BABA,Spouse,194.0,160.0,12000.0,-0.17525773195876287,2018-06-06,2021-08-30,0.0
Sheldon Whitehouse,BAC,Joint,16.49484536082474,16.0,40500.0,-0.0299999999999999,2016-02-12,2015-09-15,0.0
Sheldon Whitehouse,BHF,Joint,61.0,55.0,8000.0,-0.09836065573770492,2017-08-07,2017-08-24,0.0
